salary_id,job_id,med_salary,pay_period,currency,compensation_type
6002,3701308229,80000,YEARLY,USD,BASE_SALARY
6003,3701308231,39,HOURLY,USD,BASE_SALARY
6004,3701308249,22,HOURLY,USD,BASE_SALARY
6005,3701308250,201182,YEARLY,USD,BASE_SALARY
6006,3694152621,90042,YEARLY,USD,BASE_SALARY
6007,3701308393,201182,YEARLY,USD,BASE_SALARY
6008,3701308599,55000,YEARLY,USD,BASE_SALARY
6009,3701308713,81534,YEARLY,USD,BASE_SALARY
6010,3701308719,201182,YEARLY,USD,BASE_SALARY
6011,3701308722,100000,YEARLY,USD,BASE_SALARY
6012,3701308741,97500,YEARLY,USD,BASE_SALARY
6013,3701308755,70000,YEARLY,USD,BASE_SALARY
6014,3701308793,16,HOURLY,USD,BASE_SALARY
6015,3701308799,50300,YEARLY,USD,BASE_SALARY
6016,3701308803,77,HOURLY,USD,BASE_SALARY
6017,3701308805,201182,YEARLY,USD,BASE_SALARY
6018,3701308824,62500,YEARLY,USD,BASE_SALARY
6019,3701308826,17,HOURLY,USD,BASE_SALARY
6020,3701308830,95000,YEARLY,USD,BASE_SALARY
6021,3701308838,45000,YEARLY,USD,BASE_SALARY
6022,3701308848,47500,YEARLY,USD,BASE_SALARY
6023,3701308857,18,HOURLY,USD,BASE_SALARY
6024,3701308859,110000,YEARLY,USD,BASE_SALARY
6025,3701308864,217000,YEARLY,USD,BASE_SALARY
6026,3701308868,18,HOURLY,USD,BASE_SALARY
6027,3701308870,69000,YEARLY,USD,BASE_SALARY
6028,3701308920,60,HOURLY,USD,BASE_SALARY
6029,3701309007,64500,YEARLY,USD,BASE_SALARY
6030,3701309010,77500,YEARLY,USD,BASE_SALARY
6031,3701309012,201182,YEARLY,USD,BASE_SALARY
6032,3701309017,80000,YEARLY,USD,BASE_SALARY
6033,3701309026,18,HOURLY,USD,BASE_SALARY
6034,3701309034,67562,YEARLY,USD,BASE_SALARY
6035,3701309413,115000,YEARLY,USD,BASE_SALARY
6036,3701309417,27,HOURLY,USD,BASE_SALARY
6037,3701309419,201182,YEARLY,USD,BASE_SALARY
6038,3701309443,25,HOURLY,USD,BASE_SALARY
6039,3701309446,72500,YEARLY,USD,BASE_SALARY
6040,3701309476,201182,YEARLY,USD,BASE_SALARY
6041,3701309501,42,HOURLY,USD,BASE_SALARY
6042,3701309507,18,HOURLY,USD,BASE_SALARY
6043,3701309509,22,HOURLY,USD,BASE_SALARY
6044,3701309512,50300,YEARLY,USD,BASE_SALARY
6045,3701309515,98750,YEARLY,USD,BASE_SALARY
6046,3701309542,88000,YEARLY,USD,BASE_SALARY
6047,3701309565,77500,YEARLY,USD,BASE_SALARY
6048,3701309610,45000,YEARLY,USD,BASE_SALARY
6049,3701309756,199500,YEARLY,USD,BASE_SALARY
6050,3701309795,48500,YEARLY,USD,BASE_SALARY
6051,3701309843,62500,YEARLY,USD,BASE_SALARY
6052,3701309872,75714,YEARLY,USD,BASE_SALARY
6054,3701309969,88500,YEARLY,USD,BASE_SALARY
6055,3701309992,65000,YEARLY,USD,BASE_SALARY
6056,3699435150,20,HOURLY,USD,BASE_SALARY
6057,3701310197,17,HOURLY,USD,BASE_SALARY
6058,3701310224,201182,YEARLY,USD,BASE_SALARY
6059,3701310237,27,HOURLY,USD,BASE_SALARY
6060,3701310242,65000,YEARLY,USD,BASE_SALARY
6061,3701310275,150000,YEARLY,USD,BASE_SALARY
6062,3701310277,201182,YEARLY,USD,BASE_SALARY
6063,3701310280,16,HOURLY,USD,BASE_SALARY
6064,3701310323,15,HOURLY,USD,BASE_SALARY
6065,3701310346,100000,YEARLY,USD,BASE_SALARY
6066,3701310354,52500,YEARLY,USD,BASE_SALARY
6067,3701310358,150000,YEARLY,USD,BASE_SALARY
6068,3701310375,140000,YEARLY,USD,BASE_SALARY
6069,3701310433,182900,YEARLY,USD,BASE_SALARY
6070,3701310440,94000,YEARLY,USD,BASE_SALARY
6071,3701310553,14,HOURLY,USD,BASE_SALARY
6072,3701310575,16,HOURLY,USD,BASE_SALARY
6073,3701310637,46000,YEARLY,USD,BASE_SALARY
6074,3701310699,26,HOURLY,USD,BASE_SALARY
6076,3701310733,90000,YEARLY,USD,BASE_SALARY
6077,3701310776,135000,YEARLY,USD,BASE_SALARY
6078,3701310911,20,HOURLY,USD,BASE_SALARY
6079,3701311082,25,HOURLY,USD,BASE_SALARY
6080,3701311176,40000,YEARLY,USD,BASE_SALARY
6081,3701311177,18,HOURLY,USD,BASE_SALARY
6082,3701311182,47500,YEARLY,USD,BASE_SALARY
6083,3701311194,100000,YEARLY,USD,BASE_SALARY
6084,3701311199,19,HOURLY,USD,BASE_SALARY
6085,3701311462,82500,YEARLY,USD,BASE_SALARY
6086,3701311584,98208,YEARLY,USD,BASE_SALARY
6087,3701311607,80000,YEARLY,USD,BASE_SALARY
6088,3701311689,97500,YEARLY,USD,BASE_SALARY
6089,3701311740,13,HOURLY,USD,BASE_SALARY
6090,3701311752,66000,YEARLY,USD,BASE_SALARY
6091,3701311788,80,HOURLY,USD,BASE_SALARY
6092,3701311795,22,HOURLY,USD,BASE_SALARY
6093,3701311807,22,HOURLY,USD,BASE_SALARY
6094,3701311933,175850,YEARLY,USD,BASE_SALARY
6095,3701311994,24,HOURLY,USD,BASE_SALARY
6096,3701312005,60000,YEARLY,USD,BASE_SALARY
6097,3701312006,16,HOURLY,USD,BASE_SALARY
6098,3701312007,20,HOURLY,USD,BASE_SALARY
6099,3701312012,16,HOURLY,USD,BASE_SALARY
6100,3701312032,162500,YEARLY,USD,BASE_SALARY
6101,3701312038,59250,YEARLY,USD,BASE_SALARY
6102,3701312039,130000,YEARLY,USD,BASE_SALARY
6103,3701312056,78500,YEARLY,USD,BASE_SALARY
6104,3701312077,190000,YEARLY,USD,BASE_SALARY
6105,3701312085,67500,YEARLY,USD,BASE_SALARY
6106,3701312100,112500,YEARLY,USD,BASE_SALARY
6107,3701312287,200000,YEARLY,USD,BASE_SALARY
6108,3701312303,33,HOURLY,USD,BASE_SALARY
6109,3701312327,33,HOURLY,USD,BASE_SALARY
6110,3701312518,82500,YEARLY,USD,BASE_SALARY
6111,3701312533,137500,YEARLY,USD,BASE_SALARY
6112,3701312535,38,HOURLY,USD,BASE_SALARY
6113,3701312543,142500,YEARLY,USD,BASE_SALARY
6114,3701312591,110000,YEARLY,USD,BASE_SALARY
6115,3701312620,70000,YEARLY,USD,BASE_SALARY
6116,3701312624,50000,YEARLY,USD,BASE_SALARY
6117,3701312625,61605,YEARLY,USD,BASE_SALARY
6118,3701312679,63,HOURLY,USD,BASE_SALARY
6119,3701312703,67500,YEARLY,USD,BASE_SALARY
6120,3701312718,209850,YEARLY,USD,BASE_SALARY
6121,3701312739,175850,YEARLY,USD,BASE_SALARY
6122,3701312798,69700,YEARLY,USD,BASE_SALARY
6123,3701312886,93050,YEARLY,USD,BASE_SALARY
6124,3701312944,21,HOURLY,USD,BASE_SALARY
6125,3701312954,55000,YEARLY,USD,BASE_SALARY
6126,3701312962,158650,YEARLY,USD,BASE_SALARY
6127,3701313006,19,HOURLY,USD,BASE_SALARY
6128,3701313075,55000,YEARLY,USD,BASE_SALARY
6129,3701313246,95000,YEARLY,USD,BASE_SALARY
6130,3701313461,112500,YEARLY,USD,BASE_SALARY
6131,3701313538,22,HOURLY,USD,BASE_SALARY
6132,3701313588,60000,YEARLY,USD,BASE_SALARY
6133,3701313654,107500,YEARLY,USD,BASE_SALARY
6134,3701313702,175850,YEARLY,USD,BASE_SALARY
6135,3701313731,50,HOURLY,USD,BASE_SALARY
6136,3701313830,108050,YEARLY,USD,BASE_SALARY
6137,3701313835,93050,YEARLY,USD,BASE_SALARY
6138,3701313893,40,HOURLY,USD,BASE_SALARY
6139,3701313897,40,HOURLY,USD,BASE_SALARY
6140,3701313901,158650,YEARLY,USD,BASE_SALARY
6141,3701313931,19,HOURLY,USD,BASE_SALARY
6142,3701313944,160000,YEARLY,USD,BASE_SALARY
6143,3701313948,75000,YEARLY,USD,BASE_SALARY
6144,3701313980,60000,YEARLY,USD,BASE_SALARY
6145,3701314061,150000,YEARLY,USD,BASE_SALARY
6146,3701314197,52500,YEARLY,USD,BASE_SALARY
6147,3701314317,70000,YEARLY,USD,BASE_SALARY
6148,3694151911,90000,YEARLY,USD,BASE_SALARY
6149,3694151928,130150,YEARLY,USD,BASE_SALARY
6150,3694154683,150000,YEARLY,USD,BASE_SALARY
6151,3694156400,98040,YEARLY,USD,BASE_SALARY
6152,3701314332,64000,YEARLY,USD,BASE_SALARY
6153,3701314342,39,HOURLY,USD,BASE_SALARY
6154,3701314394,80000,YEARLY,USD,BASE_SALARY
6155,3701314442,179550,YEARLY,USD,BASE_SALARY
6156,3701314485,57500,YEARLY,USD,BASE_SALARY
6157,3701314507,22,HOURLY,USD,BASE_SALARY
6158,3701314531,24,HOURLY,USD,BASE_SALARY
6159,3701314546,24,HOURLY,USD,BASE_SALARY
6160,3701314621,89700,YEARLY,USD,BASE_SALARY
6161,3701314658,187500,YEARLY,USD,BASE_SALARY
6162,3701314666,209850,YEARLY,USD,BASE_SALARY
6163,3701314684,222500,YEARLY,USD,BASE_SALARY
6164,3701314685,175850,YEARLY,USD,BASE_SALARY
6165,3701314726,32,HOURLY,USD,BASE_SALARY
6166,3701314751,24,HOURLY,USD,BASE_SALARY
6167,3701314753,79900,YEARLY,USD,BASE_SALARY
6168,3701314755,91800,YEARLY,USD,BASE_SALARY
6169,3701314769,32,HOURLY,USD,BASE_SALARY
6170,3701314805,108050,YEARLY,USD,BASE_SALARY
6171,3701314806,108050,YEARLY,USD,BASE_SALARY
6172,3701314812,93050,YEARLY,USD,BASE_SALARY
6173,3701314827,164350,YEARLY,USD,BASE_SALARY
6174,3701314883,158650,YEARLY,USD,BASE_SALARY
6175,3701314896,55,HOURLY,USD,BASE_SALARY
6176,3701314916,20,HOURLY,USD,BASE_SALARY
6177,3701314918,19,HOURLY,USD,BASE_SALARY
6178,3701314932,82,HOURLY,USD,BASE_SALARY
6179,3701314936,42,HOURLY,USD,BASE_SALARY
6180,3701314968,18,HOURLY,USD,BASE_SALARY
6181,3701314977,82950,YEARLY,USD,BASE_SALARY
6182,3701315028,75000,YEARLY,USD,BASE_SALARY
6183,3701315090,75000,YEARLY,USD,BASE_SALARY
6184,3701315349,129200,YEARLY,USD,BASE_SALARY
6185,3701315355,23,HOURLY,USD,BASE_SALARY
6186,3694152808,51000,YEARLY,USD,BASE_SALARY
6187,3694155513,95000,YEARLY,USD,BASE_SALARY
6188,3694155532,100000,YEARLY,USD,BASE_SALARY
6189,3701315401,117500,YEARLY,USD,BASE_SALARY
6190,3701315406,115000,YEARLY,USD,BASE_SALARY
6191,3701315408,42,HOURLY,USD,BASE_SALARY
6192,3701315412,55000,YEARLY,USD,BASE_SALARY
6193,3701315446,145000,YEARLY,USD,BASE_SALARY
6195,3701315508,97500,YEARLY,USD,BASE_SALARY
6196,3701315560,184250,YEARLY,USD,BASE_SALARY
6197,3701315586,65000,YEARLY,USD,BASE_SALARY
6198,3701315612,53,HOURLY,USD,BASE_SALARY
6199,3701315690,108050,YEARLY,USD,BASE_SALARY
6200,3701315691,108050,YEARLY,USD,BASE_SALARY
6201,3701315754,22,HOURLY,USD,BASE_SALARY
6202,3701315760,60000,YEARLY,USD,BASE_SALARY
6203,3701315765,55000,YEARLY,USD,BASE_SALARY
6204,3701315772,142500,YEARLY,USD,BASE_SALARY
6205,3701315773,127200,YEARLY,USD,BASE_SALARY
6206,3701315785,77,HOURLY,USD,BASE_SALARY
6207,3701315788,115000,YEARLY,USD,BASE_SALARY
6208,3701315798,170000,YEARLY,USD,BASE_SALARY
6209,3701315873,50000,YEARLY,USD,BASE_SALARY
6210,3701315907,123980,YEARLY,USD,BASE_SALARY
6211,3701315909,71,HOURLY,USD,BASE_SALARY
6212,3701315910,122500,YEARLY,USD,BASE_SALARY
6213,3701315931,123980,YEARLY,USD,BASE_SALARY
6214,3701315932,85000,YEARLY,USD,BASE_SALARY
6215,3701316024,12,HOURLY,USD,BASE_SALARY
6216,3701316102,101000,YEARLY,USD,BASE_SALARY
6217,3701316158,187500,YEARLY,USD,BASE_SALARY
6218,3701316170,28,HOURLY,USD,BASE_SALARY
6219,3701316230,62500,YEARLY,USD,BASE_SALARY
6220,3701316276,45,HOURLY,USD,BASE_SALARY
6221,3701316285,73000,YEARLY,USD,BASE_SALARY
6222,3701316315,13,HOURLY,USD,BASE_SALARY
6223,3701316339,57,HOURLY,USD,BASE_SALARY
6224,3701316356,139900,YEARLY,USD,BASE_SALARY
6225,3701316363,25,HOURLY,USD,BASE_SALARY
6226,3701316371,139500,YEARLY,USD,BASE_SALARY
6227,3701316380,57,HOURLY,USD,BASE_SALARY
6228,3701316435,172500,YEARLY,USD,BASE_SALARY
6229,3701316486,22,HOURLY,USD,BASE_SALARY
6230,3701316491,209850,YEARLY,USD,BASE_SALARY
6231,3701316506,62350,YEARLY,USD,BASE_SALARY
6232,3701316516,175850,YEARLY,USD,BASE_SALARY
6233,3701316520,35,HOURLY,USD,BASE_SALARY
6234,3699428884,19,HOURLY,USD,BASE_SALARY
6235,3699429561,23,HOURLY,USD,BASE_SALARY
6236,3699430619,20,HOURLY,USD,BASE_SALARY
6237,3699430620,18,HOURLY,USD,BASE_SALARY
6238,3699432445,23,HOURLY,USD,BASE_SALARY
6239,3699434191,21,HOURLY,USD,BASE_SALARY
6240,3701316584,16,HOURLY,USD,BASE_SALARY
6241,3701316646,108050,YEARLY,USD,BASE_SALARY
6242,3701316651,108050,YEARLY,USD,BASE_SALARY
6243,3701316657,93050,YEARLY,USD,BASE_SALARY
6244,3701316662,93050,YEARLY,USD,BASE_SALARY
6245,3701316669,91800,YEARLY,USD,BASE_SALARY
6246,3701316690,25,HOURLY,USD,BASE_SALARY
6247,3701316692,83645,YEARLY,USD,BASE_SALARY
6248,3701316699,26,HOURLY,USD,BASE_SALARY
6249,3701316706,16,HOURLY,USD,BASE_SALARY
6250,3701316708,20,HOURLY,USD,BASE_SALARY
6251,3701316713,99000,YEARLY,USD,BASE_SALARY
6252,3701316719,110000,YEARLY,USD,BASE_SALARY
6253,3701316729,158650,YEARLY,USD,BASE_SALARY
6254,3701316739,18,HOURLY,USD,BASE_SALARY
6255,3701316761,55300,YEARLY,USD,BASE_SALARY
6256,3701316778,57,HOURLY,USD,BASE_SALARY
6257,3701316797,20,HOURLY,USD,BASE_SALARY
6258,3701316799,179550,YEARLY,USD,BASE_SALARY
6259,3701316815,143550,YEARLY,USD,BASE_SALARY
6260,3701316883,59,HOURLY,USD,BASE_SALARY
6261,3701316895,40,HOURLY,USD,BASE_SALARY
6262,3701316954,55300,YEARLY,USD,BASE_SALARY
6263,3701316956,10000,YEARLY,USD,BASE_SALARY
6264,3701316965,45000,YEARLY,USD,BASE_SALARY
6265,3701316970,10000,YEARLY,USD,BASE_SALARY
6266,3701316972,20,HOURLY,USD,BASE_SALARY
6267,3701317055,72500,YEARLY,USD,BASE_SALARY
6268,3701317071,110000,YEARLY,USD,BASE_SALARY
6269,3701317144,20,HOURLY,USD,BASE_SALARY
6270,3701317158,125000,YEARLY,USD,BASE_SALARY
6271,3694153900,75000,YEARLY,USD,BASE_SALARY
6272,3699432491,45,HOURLY,USD,BASE_SALARY
6273,3699433244,21,HOURLY,USD,BASE_SALARY
6274,3701317228,95000,YEARLY,USD,BASE_SALARY
6275,3701317256,175850,YEARLY,USD,BASE_SALARY
6276,3701317285,95500,YEARLY,USD,BASE_SALARY
6277,3701317307,16,HOURLY,USD,BASE_SALARY
6278,3701317313,28,HOURLY,USD,BASE_SALARY
6279,3701317345,65,HOURLY,USD,BASE_SALARY
6280,3701317370,92500,YEARLY,USD,BASE_SALARY
6281,3701317384,93050,YEARLY,USD,BASE_SALARY
6282,3701317395,114000,YEARLY,USD,BASE_SALARY
6283,3701317396,97500,YEARLY,USD,BASE_SALARY
6284,3701317407,75000,YEARLY,USD,BASE_SALARY
6285,3701317443,46,HOURLY,USD,BASE_SALARY
6286,3701317462,90000,YEARLY,USD,BASE_SALARY
6287,3701317478,22,HOURLY,USD,BASE_SALARY
6288,3701317482,75000,YEARLY,USD,BASE_SALARY
6289,3701317494,72,HOURLY,USD,BASE_SALARY
6290,3701317499,249785,YEARLY,USD,BASE_SALARY
6292,3701317546,137500,YEARLY,USD,BASE_SALARY
6293,3701317602,110000,YEARLY,USD,BASE_SALARY
6294,3701317622,21,HOURLY,USD,BASE_SALARY
6295,3701317624,58200,YEARLY,USD,BASE_SALARY
6296,3701317626,147500,YEARLY,USD,BASE_SALARY
6297,3701317679,27,HOURLY,USD,BASE_SALARY
6298,3701317689,50000,YEARLY,USD,BASE_SALARY
6299,3701317748,247500,YEARLY,USD,BASE_SALARY
6300,3701317820,42,HOURLY,USD,BASE_SALARY
6301,3701317867,142500,YEARLY,USD,BASE_SALARY
6303,3701318044,84500,YEARLY,USD,BASE_SALARY
6304,3701318075,95000,YEARLY,USD,BASE_SALARY
6305,3701318091,184250,YEARLY,USD,BASE_SALARY
6306,3701318092,209850,YEARLY,USD,BASE_SALARY
6307,3701318093,209850,YEARLY,USD,BASE_SALARY
6308,3701318095,209850,YEARLY,USD,BASE_SALARY
6309,3701318169,22,HOURLY,USD,BASE_SALARY
6310,3701318183,45500,YEARLY,USD,BASE_SALARY
6311,3701318243,20,HOURLY,USD,BASE_SALARY
6312,3701318250,93050,YEARLY,USD,BASE_SALARY
6313,3701318251,92650,YEARLY,USD,BASE_SALARY
6314,3701318262,160000,YEARLY,USD,BASE_SALARY
6315,3701318272,15,HOURLY,USD,BASE_SALARY
6316,3701318282,180000,YEARLY,USD,BASE_SALARY
6317,3701318283,18,HOURLY,USD,BASE_SALARY
6318,3701318284,25,HOURLY,USD,BASE_SALARY
6319,3701318285,102500,YEARLY,USD,BASE_SALARY
6320,3701318301,18,HOURLY,USD,BASE_SALARY
6321,3701318406,23,HOURLY,USD,BASE_SALARY
6322,3701318453,22,HOURLY,USD,BASE_SALARY
6323,3701318477,28,HOURLY,USD,BASE_SALARY
6324,3701318490,70000,YEARLY,USD,BASE_SALARY
6325,3701318590,200000,YEARLY,USD,BASE_SALARY
6326,3701318591,135000,YEARLY,USD,BASE_SALARY
6327,3701318593,70000,YEARLY,USD,BASE_SALARY
6328,3701318605,10000,YEARLY,USD,BASE_SALARY
6329,3701318646,75000,YEARLY,USD,BASE_SALARY
6330,3701318658,61664,YEARLY,USD,BASE_SALARY
6331,3701318689,15,HOURLY,USD,BASE_SALARY
6332,3701318699,100000,YEARLY,USD,BASE_SALARY
6333,3701318715,123800,YEARLY,USD,BASE_SALARY
6334,3701318770,170000,YEARLY,USD,BASE_SALARY
6335,3701318981,25,HOURLY,USD,BASE_SALARY
6336,3701318985,90000,YEARLY,USD,BASE_SALARY
6337,3701319093,64100,YEARLY,USD,BASE_SALARY
6338,3701319097,19,HOURLY,USD,BASE_SALARY
6339,3701319105,30,HOURLY,USD,BASE_SALARY
6340,3701319108,72750,YEARLY,USD,BASE_SALARY
6341,3701319225,42564,YEARLY,USD,BASE_SALARY
6342,3701319258,62,HOURLY,USD,BASE_SALARY
6343,3701319289,127500,YEARLY,USD,BASE_SALARY
6344,3701319448,800000,YEARLY,USD,BASE_SALARY
6345,3701319557,80000,YEARLY,USD,BASE_SALARY
6346,3701319581,16,HOURLY,USD,BASE_SALARY
6347,3701319714,75000,YEARLY,USD,BASE_SALARY
6348,3701319715,63,HOURLY,USD,BASE_SALARY
6349,3701319762,99000,YEARLY,USD,BASE_SALARY
6350,3701319778,80000,YEARLY,USD,BASE_SALARY
6351,3701319801,90000,YEARLY,USD,BASE_SALARY
6352,3701319829,17,HOURLY,USD,BASE_SALARY
6353,3701319834,112500,YEARLY,USD,BASE_SALARY
6354,3701319840,64330,YEARLY,USD,BASE_SALARY
6355,3701319855,55000,YEARLY,USD,BASE_SALARY
6356,3701319980,50000,YEARLY,USD,BASE_SALARY
6357,3701320004,55000,YEARLY,USD,BASE_SALARY
6358,3701320026,20,HOURLY,USD,BASE_SALARY
6359,3694152878,20,HOURLY,USD,BASE_SALARY
6360,3694158444,75000,YEARLY,USD,BASE_SALARY
6361,3699428605,107500,YEARLY,USD,BASE_SALARY
6362,3699429619,21,HOURLY,USD,BASE_SALARY
6363,3699429654,22,HOURLY,USD,BASE_SALARY
6364,3699430248,28,HOURLY,USD,BASE_SALARY
6365,3699430689,26,HOURLY,USD,BASE_SALARY
6366,3699431546,107450,YEARLY,USD,BASE_SALARY
6367,3699434262,15,HOURLY,USD,BASE_SALARY
6368,3701320098,78,HOURLY,USD,BASE_SALARY
6369,3701320100,32,HOURLY,USD,BASE_SALARY
6370,3701320110,75,HOURLY,USD,BASE_SALARY
6371,3701320111,92500,YEARLY,USD,BASE_SALARY
6372,3701320123,107500,YEARLY,USD,BASE_SALARY
6373,3701320140,37,HOURLY,USD,BASE_SALARY
6374,3701320184,75000,YEARLY,USD,BASE_SALARY
6375,3701320229,10000,YEARLY,USD,BASE_SALARY
6376,3701320244,75000,YEARLY,USD,BASE_SALARY
6377,3701320250,30,HOURLY,USD,BASE_SALARY
6378,3701320263,102500,YEARLY,USD,BASE_SALARY
6379,3701320278,20,HOURLY,USD,BASE_SALARY
6380,3701320292,87000,YEARLY,USD,BASE_SALARY
6381,3701320347,77500,YEARLY,USD,BASE_SALARY
6382,3701320410,55000,YEARLY,USD,BASE_SALARY
6383,3701320424,115000,YEARLY,USD,BASE_SALARY
6384,3701320425,162500,YEARLY,USD,BASE_SALARY
6385,3701320476,61,HOURLY,USD,BASE_SALARY
6386,3701320507,18,HOURLY,USD,BASE_SALARY
6387,3701320544,22,HOURLY,USD,BASE_SALARY
6388,3701320554,42,HOURLY,USD,BASE_SALARY
6389,3701320653,85000,YEARLY,USD,BASE_SALARY
6390,3701320805,27,HOURLY,USD,BASE_SALARY
6391,3701320891,195000,YEARLY,USD,BASE_SALARY
6392,3701320912,75000,YEARLY,USD,BASE_SALARY
6393,3701320915,75000,YEARLY,USD,BASE_SALARY
6394,3701321032,105000,YEARLY,USD,BASE_SALARY
6395,3701321046,48,HOURLY,USD,BASE_SALARY
6396,3701321091,75000,YEARLY,USD,BASE_SALARY
6397,3701321107,16,HOURLY,USD,BASE_SALARY
6398,3701321147,55000,YEARLY,USD,BASE_SALARY
6399,3701321155,70,HOURLY,USD,BASE_SALARY
6400,3701321208,130000,YEARLY,USD,BASE_SALARY
6401,3701321219,145000,YEARLY,USD,BASE_SALARY
6402,3701321243,56000,YEARLY,USD,BASE_SALARY
6403,3701321244,18,HOURLY,USD,BASE_SALARY
6404,3701321316,150000,YEARLY,USD,BASE_SALARY
6405,3701321355,55000,YEARLY,USD,BASE_SALARY
6406,3701321502,205000,YEARLY,USD,BASE_SALARY
6407,3701321533,105000,YEARLY,USD,BASE_SALARY
6408,3701321612,85500,YEARLY,USD,BASE_SALARY
6409,3701321842,97500,YEARLY,USD,BASE_SALARY
6410,3701321860,74730,YEARLY,USD,BASE_SALARY
6411,3701321925,50000,YEARLY,USD,BASE_SALARY
6412,3701322013,28,HOURLY,USD,BASE_SALARY
6414,3694156520,21,HOURLY,USD,BASE_SALARY
6415,3699434266,26,HOURLY,USD,BASE_SALARY
6416,3701322084,80600,YEARLY,USD,BASE_SALARY
6417,3701322283,105000,YEARLY,USD,BASE_SALARY
6418,3701322288,26,HOURLY,USD,BASE_SALARY
6419,3701322306,26,HOURLY,USD,BASE_SALARY
6420,3701322385,71,HOURLY,USD,BASE_SALARY
6421,3701322395,123800,YEARLY,USD,BASE_SALARY
6422,3701322446,82500,YEARLY,USD,BASE_SALARY
6423,3701322639,57,HOURLY,USD,BASE_SALARY
6424,3701322663,70000,YEARLY,USD,BASE_SALARY
6425,3701322683,105000,YEARLY,USD,BASE_SALARY
6426,3701322692,130000,YEARLY,USD,BASE_SALARY
6427,3701322714,71500,YEARLY,USD,BASE_SALARY
6428,3701322737,82500,YEARLY,USD,BASE_SALARY
6429,3701322754,63,HOURLY,USD,BASE_SALARY
6430,3701322803,250000,YEARLY,USD,BASE_SALARY
6431,3701322816,125000,YEARLY,USD,BASE_SALARY
6432,3701322826,70000,YEARLY,USD,BASE_SALARY
6433,3701322845,102500,YEARLY,USD,BASE_SALARY
6434,3701322908,260000,YEARLY,USD,BASE_SALARY
6435,3701322913,33,HOURLY,USD,BASE_SALARY
6436,3701322933,120000,YEARLY,USD,BASE_SALARY
6437,3701322941,110000,YEARLY,USD,BASE_SALARY
6438,3701322942,110000,YEARLY,USD,BASE_SALARY
6439,3701322963,60000,YEARLY,USD,BASE_SALARY
6440,3701322984,89250,YEARLY,USD,BASE_SALARY
6441,3701322994,45500,YEARLY,USD,BASE_SALARY
6442,3701322999,80000,YEARLY,USD,BASE_SALARY
6443,3701323006,98800,YEARLY,USD,BASE_SALARY
6444,3699430767,109919,YEARLY,USD,BASE_SALARY
6445,3701323084,109000,YEARLY,USD,BASE_SALARY
6446,3701323107,97820,YEARLY,USD,BASE_SALARY
6447,3701323189,75,HOURLY,USD,BASE_SALARY
6448,3701323221,23,HOURLY,USD,BASE_SALARY
6449,3701323239,83000,YEARLY,USD,BASE_SALARY
6450,3701323258,82500,YEARLY,USD,BASE_SALARY
6451,3701323274,37,HOURLY,USD,BASE_SALARY
6452,3701323342,75000,YEARLY,USD,BASE_SALARY
6453,3701323346,141213,YEARLY,USD,BASE_SALARY
6454,3701323417,187000,YEARLY,USD,BASE_SALARY
6455,3701323460,15,HOURLY,USD,BASE_SALARY
6456,3701323461,85000,YEARLY,USD,BASE_SALARY
6457,3701323476,35,HOURLY,USD,BASE_SALARY
6458,3701323549,86500,YEARLY,USD,BASE_SALARY
6459,3701323577,99000,YEARLY,USD,BASE_SALARY
6460,3701323581,27,HOURLY,USD,BASE_SALARY
6461,3701323617,185000,YEARLY,USD,BASE_SALARY
6462,3701323651,23,HOURLY,USD,BASE_SALARY
6463,3701323703,52500,YEARLY,USD,BASE_SALARY
6464,3701323710,100740,YEARLY,USD,BASE_SALARY
6465,3701323737,37,HOURLY,USD,BASE_SALARY
6466,3701323814,117500,YEARLY,USD,BASE_SALARY
6467,3701323844,42,HOURLY,USD,BASE_SALARY
6469,3701324006,191000,YEARLY,USD,BASE_SALARY
6470,3701324056,121000,YEARLY,USD,BASE_SALARY
6471,3701324068,65,HOURLY,USD,BASE_SALARY
6472,3701324078,138700,YEARLY,USD,BASE_SALARY
6473,3701324135,110000,YEARLY,USD,BASE_SALARY
6474,3701324165,23,HOURLY,USD,BASE_SALARY
6475,3701324196,200000,YEARLY,USD,BASE_SALARY
6476,3701324225,27,HOURLY,USD,BASE_SALARY
6477,3701324254,67,HOURLY,USD,BASE_SALARY
6478,3701324325,57,HOURLY,USD,BASE_SALARY
6479,3701324339,62100,YEARLY,USD,BASE_SALARY
6480,3701324343,187500,YEARLY,USD,BASE_SALARY
6481,3701324493,150000,YEARLY,USD,BASE_SALARY
6482,3701324506,60000,YEARLY,USD,BASE_SALARY
6483,3701324510,87500,YEARLY,USD,BASE_SALARY
6484,3701324613,90000,YEARLY,USD,BASE_SALARY
6485,3701324652,80585,YEARLY,USD,BASE_SALARY
6486,3701324659,82500,YEARLY,USD,BASE_SALARY
6487,3701324695,17,HOURLY,USD,BASE_SALARY
6488,3701324717,70000,YEARLY,USD,BASE_SALARY
6489,3701324722,50000,YEARLY,USD,BASE_SALARY
6490,3701324765,170000,YEARLY,USD,BASE_SALARY
6491,3701324797,87500,YEARLY,USD,BASE_SALARY
6492,3701325320,23,HOURLY,USD,BASE_SALARY
6493,3701325353,138550,YEARLY,USD,BASE_SALARY
6494,3701325373,90000,YEARLY,USD,BASE_SALARY
6495,3701325377,132500,YEARLY,USD,BASE_SALARY
